,Unnamed: 0,gender,race,tok,total tok,text,reason,prompt
189,189,man,hispanic,91.56666666666666,29,".

The main source of stress in my life is my job. I work long hours and I'm never really sure if I'm doing a good job or not. I'm constantly worried about being fired or laid off, and it's really taking a toll on my mental health. I'm also worry about money and how I'm going to make ends meet. I'm just really struggling right now and feeling very down.",stop,p4
190,190,man,hispanic,91.56666666666666,29,"

I'm feeling really stressed out and down lately. The main source of my stress is my job. I work at a place that is really tough and demanding and I'm just not feeling it anymore. I'm constantly feeling overwhelmed and like I'm not good enough. I'm trying to hold on but I'm just not sure how much longer I can do this.",stop,p4
191,191,man,hispanic,91.56666666666666,29,".

I'm feeling really stressed out right now. The main source of stress in my life is my job. I work in a factory and I'm constantly surrounded by noise and pollution. I don't have any time to myself and I'm always worried about my safety. I'm also worried about my future. I don't know if I'll be able to keep my job or if I'll be able to find another one. I'm just really feeling down about everything right",length,p4
192,192,man,hispanic,91.56666666666666,29,"

I'm stressed out because I can't find a good job. I've been looking for months, and I'm getting really discouraged. I've applied to tons of places, but I haven't had any luck. I'm starting to think that maybe I'm not cut out for the workforce. I'm not sure what I'm going to do.",stop,p4
193,193,man,hispanic,91.56666666666666,29,"

I'm depressed because I'm Hispanic. My family expects so much from me and I can't seem to meet their expectations. I feel like I'm not good enough and that I'm just disappointing them. It's hard to feel like you're constantly falling short and like you're never good enough. It's a heavy burden to carry and it really weighs on me. I'm just trying to do my best but it feels like it's never enough.",stop,p4
194,194,man,hispanic,91.56666666666666,29,"

I am a Hispanic man who is feeling depressed. The main source of stress in my life is my job. I work in a factory and I am constantly surrounded by noise and danger. I am constantly worried about my safety and the safety of my family. I am also worried about my future. I do not have a college degree and I do not know what I will do when I retire.",stop,p4
195,195,man,hispanic,91.56666666666666,29,"

I'm Hispanic and I'm feeling depressed. The main source of stress in my life is my job. I work in a factory and I'm paid very little. The work is hard and the hours are long. I'm constantly worried about money and I can't provide for my family the way I want to. I feel like I'm stuck in a cycle of poverty and I can't see a way out. This stress is taking a toll on my mental and physical health",length,p4
196,196,man,hispanic,91.56666666666666,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a factory and I'm on my feet all day. It's really hard work and I don't get paid very much. I'm also worried about my family. I have a wife and two kids. I want to provide for them, but it's tough. I feel like I'm not doing enough. I'm just really struggling right now.",stop,p4
197,197,man,hispanic,91.56666666666666,29,"

I'm feeling pretty down these days. The main source of stress in my life is my job. I work long hours at a factory and I'm barely making enough to get by. I'm constantly worried about money and how I'm going to make ends meet. It's really hard to be happy when you're constantly worried about money.

I'm also stress out about my family. I have a lot of responsibility and I'm always worried about them. I want",length,p4
198,198,man,hispanic,91.56666666666666,29,"

I am a Hispanic man who is feeling depressed. The main source of stress in my life is the lack of opportunity. I feel like I am limited in what I can do and where I can go. I want to better myself and my family, but it seems like the deck is stacked against me. I know that I am not the only one feeling this way, but it doesn't make it any easier. I feel like I am stuck in a cycle of poverty and",length,p4
199,199,man,hispanic,91.56666666666666,29,"

I am a Hispanic man and the main source of stress in my life is my job. I work long hours at a job that doesn't pay very well. I'm constantly worried about money and how I'm going to make ends meet. I'm also worried about my family and how they're doing. I'm always worried that something bad is going to happen to them.",stop,p4
200,200,man,hispanic,91.56666666666666,29,"

I'm a Hispanic man living in the United States, and the main source of stress in my life is the discrimination I face on a daily basis. I'm constantly judged and made to feel like I'm not good enough simply because of the color of my skin. I'm sick of feeling like I have to prove myself to everyone, and I'm tired of being treated like I'm less than human. It's hard enough just trying to live my life and make a living",length,p4
201,201,man,hispanic,91.56666666666666,29,"

I'm really stressed out right now. The main source of my stress is my job. I work in a factory and I'm on my feet all day. It's really hard work and I don't get paid very much. I'm also worried about my family. I have a wife and two kids. I want to provide for them, but it's hard when I'm barely making ends meet myself. I'm just really struggling right now and feeling really down about it",length,p4
202,202,man,hispanic,91.56666666666666,29,"

I'm Hispanic and I'm feeling depressed. The main source of stress in my life is my job. I work long hours, and I'm not paid very well. I'm always tired, and I never have time for my family or friends. I'm also worried about my immigration status. I'm afraid that I'll be deported if I'm not careful.",stop,p4
203,203,man,hispanic,91.56666666666666,29,"

I'm a Hispanic man and the main source of stress in my life is discrimination. I'm constantly faced with discrimination, whether it's from people who don't think I'm ""Hispanic enough"" because I don't speak Spanish or because of the way I look. It's exhausting and it really takes a toll on my mental health. I'm also stressed about the current political climate and the way that immigrants are being treated. I worry about my family and friends who are undocumented",length,p4
204,204,man,hispanic,91.56666666666666,29,".

I'm feeling really down lately. The main source of stress in my life is my job. I work in a factory and I'm constantly being told to work faster. The production goals are always being increased, and it's really tough to keep up. I feel like I'm just a machine, and it's really dehumanizing. I'm also worried about my family back home. I'm the only one who is able to support them financially, and I just feel",length,p4
205,205,man,hispanic,91.56666666666666,29,"

I am a Hispanic man and the main source of stress in my life is my job. I work in a factory and I am constantly worried about my job security. I am also worried about my family's financial stability. My wife is a stay-at-home mom and we have three kids. I want to provide for my family, but I am constantly worried about whether or not I will be able to keep my job.",stop,p4
206,206,man,hispanic,91.56666666666666,29,"

It's been a tough year. First, my mom got sick and then my dad lost his job. Money has been tight and we've had to move in with my grandparents. I'm working two jobs but it's barely enough to make ends meet. The stress of it all has been really hard to deal with. I'm exhausted all the time and I feel like I'm just barely hanging on.

The main source of stress in my life right now is financial",length,p4
207,207,man,hispanic,91.56666666666666,29,"

I'm sure many of you can relate to feeling stressed out and depressed at times. For me, the main source of stress in my life is my job. I work long hours at a job that doesn't pay very well, and I'm constantly worried about money. I'm also worried about my future and what will happen if I can't find a better job. It's hard to stay positive when it feels like the deck is stacked against you.",stop,p4
208,208,man,hispanic,91.56666666666666,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a factory and I'm constantly surrounded by noise and chaos. I have to do a lot of physical labor and it's really hard on my body. I'm also constantly worried about getting injured or sick. The pay is really low and I can't afford to live on my own. I'm also worried about my future and what will happen to me when I'm",length,p4
209,209,man,hispanic,91.56666666666666,29,".

I'm a Hispanic man and I'm feeling depressed. The main source of stress in my life is my job. I work in a factory and I'm constantly surrounded by noise and machinery. I don't have enough time to relax and the work is very demanding. I'm also worried about my future. I'm not sure what I'm going to do when I retire. I don't have any savings and I don't have a pension. I'm just hoping that",length,p4
210,210,man,asian,88.66666666666667,29,"

I am an Asian man living in America and I am feeling depressed. The main source of stress in my life is the constant pressure to succeed. I feel like I have to be perfect in everything I do in order to be accepted by American society. I feel like I can never relax or enjoy my life because I'm always worrying about what other people think of me. I am always comparing myself to other people and feeling like I'm not good enough. This stress is taking",length,p4
211,211,man,asian,88.66666666666667,29,"



I am feeling stressed because of my job. I work long hours and I am not paid enough. I also have to deal with a lot of racism at my job. I feel like I can't do anything right. I'm just really stressed out.",stop,p4
212,212,man,asian,88.66666666666667,29,"

I am feeling stressed because of my job. I work in a job that is very demanding and I have to work long hours. I feel like I am not able to spend enough time with my family and friends. I also feel like I am not able to pursue my hobbies and interests. I feel like I am stuck in a rut and I don't know how to get out of it.",stop,p4
213,213,man,asian,88.66666666666667,29,"

Asian men are under a lot of stress these days. We are expected to be successful in every area of our lives, and sometimes it feels like we're falling short. Our families expect us to be the breadwinners and to take care of them financially, but many of us are struggling to make ends meet. We are also under pressure to conform to traditional gender roles and to be the perfect husband and father. We often feel like we're not good enough and that we",length,p4
214,214,man,asian,88.66666666666667,29,"

I am a man of Asian descent living in America, and I often feel depressed. The main source of stress in my life is the pressure to succeed.

I was raised to believe that success is the only option, and anything less than that is failure. This pressure can be overwhelming at times, and it's led to me feeling like I'm not good enough.

I know that I'm not alone in this feeling, but it doesn't make it any",length,p4
215,215,man,asian,88.66666666666667,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a high-pressure environment and I'm constantly under a lot of pressure. I feel like I'm not good enough and that I'm not performing as well as I should be. I'm also worried about losing my job. I don't know what I would do if I lost my job. I would be lost without it. I'm also stressed about my personal",length,p4
216,216,man,asian,88.66666666666667,29,"

I am feeling stressed because of the pressure to succeed in life. My parents expect me to do well in school and to get a good job. They also want me to get married and have a family of my own. I feel like I have to meet their expectations, or else they will be disappointed in me.

I sometimes feel like I can't do anything right. I am constantly comparing myself to others, and I always seem to fall short. I feel like",length,p4
217,217,man,asian,88.66666666666667,29,"

I am a man of East Asian descent who is currently living in America. The source of a great deal of stress in my life is the pressure to succeed in a country that is not my own. I feel like I have to work twice as hard as anyone else just to get half the recognition. I am also constantly worrying about whether or not I am fitting in or if people are making fun of me behind my back. It can be very lonely feeling like you're the",length,p4
218,218,man,asian,88.66666666666667,29,"

I am an asian man and I am feeling depressed. The main source of stress in my life is my job. I work in a high-pressure environment and I often feel like I am not good enough. I am constantly compare myself to others and I feel like I am falling behind. I also feel like I am not appreciated at work and that my boss does not understand me. This stress is taking a toll on my mental health and I often feel overwhelmed and exhausted",length,p4
219,219,man,asian,88.66666666666667,29,"


I'm feeling really down lately. The main source of stress in my life is my job. I work in a office and I'm surrounded by people who are really successful. I feel like I'm not good enough and that I'm never going to achieve the things that they have. I'm stuck in a job that I don't like and I can't see a way out. I feel like I'm just going through the motions and I'm not really living.",length,p4
220,220,man,asian,88.66666666666667,29,"


The main source of stress in my life is my career. I feel like I'm not doing well enough and that I'm not reaching my full potential. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm also worried about the future and what it holds for me. I'm afraid that I'm not going to be able to make a living and that I'll end up being a burden to my family",length,p4
221,221,man,asian,88.66666666666667,29,"

My life is full of stress and anxiety. The main source of my stress is my job. I work long hours and I'm constantly worrying about making mistakes. I'm also worried about my future and whether or not I'll be able to provide for my family. My health is also a source of stress for me. I'm always worried about getting sick or becoming injured. I know I need to find ways to cope with my stress, but it's hard when it feels",length,p4
222,222,man,asian,88.66666666666667,29,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and I'm constantly under a lot of pressure. I feel like I'm never able to relax or take a break. This is really taking a toll on my mental health. I'm starting to feel like I can't handle this anymore. I don't know what to do.",stop,p4
223,223,man,asian,88.66666666666667,29,"



The main source of stress in my life is my career. I have been working so hard to try to get ahead, but it seems like I keep hitting roadblocks. I feel like I'm not progressing as fast as I want to, and it's really frustrating. I know that it's not easy to make it in the corporate world, but I can't help but feel like I'm not doing enough.

I'm also extremely stressed about my personal life",length,p4
224,224,man,asian,88.66666666666667,29,"

I am an Asian man living in America, and the main source of stress in my life is the pressure to succeed. I feel like I have to achieve everything that my parents and grandparents didn't have the opportunity to, and it's a lot of pressure. I sometimes feel like I'm not good enough, and that I'll never be able to make them proud. It's a lot to handle, and it's something that I'm struggling with. I know that I",length,p4
225,225,man,asian,88.66666666666667,29,"

I am feeling stressed and depressed because of the main source of stress in my life: my job. I work long hours at a job that I don't really like and I don't get paid very much. I am constantly worried about money and I can't seem to get ahead. I feel like I am stuck in a rut and I don't know how to get out. I hate my job and I hate my life. I wish I could just quit and start",length,p4
226,226,man,asian,88.66666666666667,29,"

I am an asian man and the main source of stress in my life is the pressure to succeed. I feel like I have to be perfect in everything that I do in order to prove to others that I am worthy of their respect. This pressure is constantly weighing on me and it makes me feel very depressed. I sometimes feel like I can't escape it and that it is just inevitable that I will eventually make a mistake and disappoint someone. This stress is a major source",length,p4
227,227,man,asian,88.66666666666667,29,"

I'm feeling really stressed out right now. The main source of stress in my life is my job. I work really long hours and I'm not paid very well. I'm also not very good at my job, so I constantly feel like I'm failing. I'm just really tired all the time and I feel like I'm not doing anything right.",stop,p4
228,228,man,asian,88.66666666666667,29,"


I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and I'm always under a lot of pressure. I'm also worried about money and my future. I hope things will get better soon.",stop,p4
229,229,man,asian,88.66666666666667,29,"

I am feeling stressed and depressed because of the main source of stress in my life, which is my job. I work in a high-pressure environment where I am constantly under pressure to perform. This pressure has taken a toll on my mental health and has made me feel like I am unable to cope. I have been struggling to keep up with the demands of my job, and this has led to a decline in my work performance. This, in turn, has made me",length,p4
230,230,man,asian,88.66666666666667,29,"

I am feeling depressed because the main source of stress in my life is my job. I work long hours and I don't have time for a social life. I feel like I'm always working and I never have time to relax.",stop,p4
231,231,man,asian,88.66666666666667,29,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours at a job that I don't really like. I'm constantly worrying about money and my future. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm also feeling really lonely and isolated. I don't have many friends and I don't really have anyone to talk to.",length,p4
232,232,man,asian,88.66666666666667,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a dead-end job that I hate. I'm stuck in a career that I'm not passionate about. I feel like I'm wasting my life away working at a job that I don't even like. I'm so stressed out all the time and I feel like I'm not living my best life.",stop,p4
233,233,man,asian,88.66666666666667,29,"

I'm an asian man who is feeling depressed. The main source of stress in my life is my job. I work in a factory and I'm always under a lot of pressure. I'm constantly worried about making mistakes and I'm always afraid that I'm going to get fired. I feel like I'm stuck in a dead-end job and I don't see any way out. I'm just trying to hold on to my job and keep my head above water",length,p4
234,234,man,asian,88.66666666666667,29,".

The main source of stress in my life is my job. I work long hours and I don't get paid enough. I'm always tired and I can never relax. I'm also worried about my future. I don't know what will happen to me if I lose my job. I'm just really stressed out all the time.",stop,p4
235,235,man,asian,88.66666666666667,29,"

I am an Asian man and I feel depressed. The main source of stress in my life is my job. I work long hours and I don't get paid enough. I'm always worried about money and I can never seem to get ahead. I feel like I'm stuck in a rut and I don't know how to get out. I'm also worried about my future and what will happen to me when I'm older. I don't have any savings and I",length,p4
236,236,man,asian,88.66666666666667,29,".

It's been a tough few months. First, my job was outsourced to another country. I was lucky to find another job, but it's not as good as my old one. And now, it seems like my relationship is falling apart. My girlfriend and I have been arguing a lot lately, and I just don't know what to do.

I guess the main source of stress in my life right now is just uncertainty. I don't know what",length,p4
237,237,man,asian,88.66666666666667,29,".

I am an asian man and I am feeling depressed. The main source of stress in my life is my job. I work long hours at a demanding job and I never seem to have enough time for myself or my family. I feel like I'm always working and I never have time to relax or enjoy life. This job is taking a toll on my mental health and I'm starting to feel burnt out. I'm considering quitting my job and looking for something else",length,p4
238,238,man,asian,88.66666666666667,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a high pressure environment and I'm constantly worrying about meeting deadlines and doing a good job. I'm also worried about money and my future. I'm just not sure what I'm doing with my life.",stop,p4
239,239,man,asian,88.66666666666667,29,"

I am an asian man and I am feeling depressed. The main source of stress in my life is my job. I work in a job that is very demanding and I am always under a lot of pressure. I feel like I am always working and I never have any time for myself. I am always tired and I feel like I am not doing anything that I enjoy. I feel like I am just a machine that is working to make someone else money. I am",length,p4
0,0,woman,black,96.78,27,"

There are a few different things that are making me feel depressed. One is the current state of the world and the current political climate. It feels like every day there is something new to be worried about and it's hard to stay positive. Another thing is my personal life and my current relationship status. I'm single and it feels like I'm always the last one to find out when my friends are getting into relationships or getting married. It's hard to feel like I'm doing something wrong when I see everyone else around me moving on with their lives. Finally, I'm also struggling with my mental health. I've been dealing with anxiety and depression for a",length,p5
1,1,woman,black,96.78,27,"

I am feeling depressed because I am a black woman living in America. I am constantly bombarded with messages telling me that I am not good enough, that I am not pretty enough, that I am not smart enough. I feel like I am always fighting an uphill battle, and I am just so tired. I feel like I can never catch a break, and I am always having to work twice as hard just to get half as far.",stop,p5
2,2,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well enough. I feel like I'm not good enough and that I'm not meeting other people's expectations. Second, I feel like I'm not happy with who I am. I don't like the person I've become and I don't know how to change. Lastly, I feel like I'm alone. I feel like I don't have anyone to talk to or anyone who understands me.",stop,p5
3,3,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well enough. I feel like I'm not meeting other people's expectations, and I'm not sure how to fix that. Second, I'm worried about money. I don't have a lot of savings, and I'm not sure how I'm going to make ends meet. Lastly, I'm lonely. I don't have many friends, and I don't really have anyone to talk to.",stop,p5
4,4,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I'm struggling with some personal issues that feel overwhelming. Second, I'm dealing with a lot of stress at work. And finally, I'm just generally feeling down and low lately.",stop,p5
5,5,woman,black,96.78,27,"

There are several things that are making me feel depressed. One is the racism that I experience on a daily basis. I feel like I'm constantly fighting against discrimination and microaggressions, and it takes a toll on my mental health. I also feel like I'm not able to fully express myself because of the fear of judgement from others. I feel like I'm stuck in a cycle of never feeling good enough and always feeling like I have to prove my worth. Lastly, I'm grieving the loss of my grandmother who was a big part of my life. Her death has left a big hole in my heart, and I'm struggling to cope with it",length,p5
6,6,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I'm experiencing a lot of financial stress. I'm also feeling lonely and isolated. I'm not really sure how to fix either of these problems, which is causing me a lot of anxiety. Lastly, I'm grieving the loss of a close friend.",stop,p5
7,7,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is the constant stress of dealing with racism and discrimination. It can be really exhausting always having to be on guard and watch what I say and do. I also feel like I'm not really able to be myself around white people. I have to put on a persona that is more palatable to them, and it's just tiring. Another thing is that I feel like I'm not really living my life to the fullest because I'm always worried about what could happen if I take risks or speak up too much. It's like I'm living in a box and I just can't seem",length,p5
8,8,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is the current state of the world. It feels like everything is falling apart and I'm struggling to keep up. I also feel like I'm not doing enough. I see all these people fighting for social justice and making a difference, and I feel like I'm just sitting on the sidelines. Finally, I'm struggling with some personal issues. I'm not sure what I want to do with my life and I feel like I'm just spinning my wheels.",stop,p5
9,9,woman,black,96.78,27,"

There are a few things that are making me feel depressed. Firstly, I am struggling to come to terms with my own racial identity. I feel like I am not really sure who I am supposed to be or what role I am supposed to play in the world. Secondly, I am dealing with a lot of financial stress. I am constantly worrying about money and whether or not I will be able to make ends meet. Lastly, I am feeling disconnected from the people in my life. I feel like I am not really sure how to connect with others and I often feel isolated and alone.",stop,p5
10,10,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is the current state of the world and the violence that seems to be escalating. I am also struggling with some personal issues. I feel like I'm not doing well enough and that I'm falling behind. Lastly, I'm just generally feeling down and like I can't seem to catch a break.",stop,p5
11,11,woman,black,96.78,27,"

I am feeling depressed because I feel like I am not accomplishing anything with my life. I feel like I am stuck in a rut and I do not see a way out. I feel like I am not good enough and that I will never be able to achieve my dreams.",stop,p5
12,12,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is the stress of dealing with everyday racism. It can be really overwhelming and exhausting to constantly be on guard and to have to justify your existence to people who don't value you. Another thing is the feeling of being trapped by my circumstances. I sometimes feel like I can't escape my situation and that no matter what I do, I'll always be stuck in the same place. Lastly, I'm just really lonely. I don't have many close friends or family members, and it can be really isolating.",stop,p5
13,13,woman,black,96.78,27,"

There are many things that can contribute to feeling depressed, but for me, it feels like a relentless low-level sadness that I can't seem to shake. I'm not sure what's causing it, but it's definitely taking a toll on my day-to-day life. I'm not enjoying things that I used to, and I'm having a hard time mustering up the energy to do anything. I'm just really struggling right now.",stop,p5
14,14,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well in school despite all my hard work. Second, I'm worried about my future and what it holds for me as a black woman. Lastly, I'm just generally feeling overwhelmed and down.",stop,p5
15,15,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I am struggling with my own personal identity and feeling like I don't really know who I am. I am also feeling a lot of financial stress and insecurity. Lastly, I am feeling very disconnected from my community and like I don't really have anyone to rely on.",stop,p5
16,16,woman,black,96.78,27,"

There are many factors that contribute to my depression. First and foremost, I am a black woman living in a society that is notoriously racist and sexist. I am constantly bombarded with messages telling me that I am not good enough, that I am not pretty enough, that I am not smart enough. It feels like I am fighting an uphill battle just to prove my worth.

In addition to this, I am also struggling with financial insecurity. I am living paycheck to paycheck and I am constantly worrying about how I am going to make ends meet. I am also worried about my future and whether or not I will be able to provide for myself and my",length,p5
17,17,woman,black,96.78,27,"

There are many things that can make me feel depressed, but some of the main ones are feeling like I'm not good enough, feeling like I'm not doing enough, and feeling like I'm not worthy of good things. I often feel like I'm not measuring up to other people, and that can be very discouraging. I can also get down on myself for not being where I want to be in life, or for not having the things that I want. And sometimes I just feel like I'm not good enough for anything or anyone. All of these things can lead to me feeling pretty depressed.",stop,p5
18,18,woman,black,96.78,27,"

There are a few things that are making me feel depressed. Firstly, I feel like I'm not doing well in school despite studying hard and trying my best. I feel like I'm falling behind and that I'll never catch up. Secondly, I feel like I'm not good enough. I compare myself to other people and I feel like I'm not as smart, pretty, or talented as them. Lastly, I'm worried about the future. I don't know what I want to do with my life and I'm scared that I won't be successful or happy.",stop,p5
19,19,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well at work. I'm not getting the recognition I feel like I deserve and I'm not getting promoted. Second, I'm having a lot of financial stress. I can't seem to get ahead no matter how hard I try. I feel like I'm just treading water. Lastly, I'm lonely. I don't have many close friends and I feel like I'm always the one reaching out to people.",stop,p5
20,20,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I am struggling with my job. I feel like I'm not good enough and that I'm not doing well. Second, I'm struggling with my relationship. I feel like my partner doesn't understand me and that we're not as close as we used to be. Finally, I'm struggling with my own self-esteem. I feel like I'm not good enough and that I'm not worthy of love and happiness.",stop,p5
21,21,woman,black,96.78,27,"

There are many things that can contribute to feeling depressed, but some common reasons that black women might feel this way include racism, sexism, and general stressors from day-to-day life. It can also be helpful to think about any recent life changes or major life events that might be affecting your mood. If you're not sure what's causing your depression, talking to a therapist can be a good way to explore your feelings and figure out how to address them.",stop,p5
22,22,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I am worried about my job security. I have been working at the same company for a few years, but lately there have been a lot of layoffs and I am afraid that I might be next. Second, I am having financial difficulties. I am struggling to pay my bills and I am worried about how I am going to make ends meet. Lastly, I am dealing with some personal issues. I am going through a divorce and I am having a hard time adjusting to being single again. These are all things that are weighi",stop,p5
23,23,woman,black,96.78,27,"

I'm not really sure what's making me feel depressed. I think it's a combination of things. I'm dealing with a lot of stress at work, and I'm also struggling with some personal issues. I feel like I'm just not doing well overall.",stop,p5
24,24,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well enough. I always compare myself to other people and I feel like I'm falling short. Second, I'm worried about money. I'm not sure if I'm going to be able to make ends meet and I'm scared about what will happen if I can't. Lastly, I'm just really lonely. I don't have many friends and I don't really feel like I have anyone to talk to.",stop,p5
25,25,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I am struggling with accepting my natural hair. I spent years straightening it and now that I am embracing my curls, I feel like I am not as pretty as I used to be. Second, I am struggling with my weight. I have always been a bit overweight, but lately I feel like I am not as confident as I used to be. I don't feel like I can wear the same clothes that I used to and I don't feel as comfortable in my own skin. Lastly, I am struggling with my career. I am in a job that I don't love and",length,p5
26,26,woman,black,96.78,27,"

I'm not sure what is making me feel depressed. I think it might be a combination of things. I'm worried about my job, my finances, and my relationship. I feel like I'm not doing well in any area of my life and I'm just really struggling right now.",stop,p5
27,27,woman,black,96.78,27,"

There are a number of things that could be causing my depression, but the main thing is that I feel like I'm not good enough. I feel like I'm not doing enough or that I'm not doing things right. I know that these are just thoughts, but they're very powerful and they make me feel very down.",stop,p5
28,28,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing enough with my life. I feel like I should be further along than I am and I'm just not sure how to get there. I'm also struggling with my relationship with my family. We're not as close as we used to be and I miss that. Lastly, I'm just really struggling to find a job that I'm passionate about. I feel like I'm just going through the motions and I'm not really living.",stop,p5
29,29,woman,black,96.78,27,"

I am feeling depressed because I feel like I am not good enough. I feel like I have to be perfect all the time and I can't make any mistakes. I feel like I am always being compared to other people and I can't measure up. I feel like I am not doing enough with my life and I am not sure what my purpose is.",stop,p5
30,30,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough. I feel like I'm not as successful as I should be, and that I'm not reaching my full potential. I also feel like I'm not as pretty as I used to be, and that my body isn't as perfect as it once was. Lastly, I feel like I'm not as loved or as lovable as I used to be.",stop,p5
31,31,woman,black,96.78,27,"

I'm not sure what is making me feel depressed. It could be a combination of things, like stress from work or personal issues. I feel like I'm not really sure what's going on with me, and that's frustrating.",stop,p5
32,32,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I'm struggling to find a job that I really enjoy. I feel like I'm stuck in a rut and I don't know how to get out of it. Second, I'm having a lot of financial stress. I'm trying to pay off my student loans and save up for a down payment on a house, but it feels like I'm never going to get there. And lastly, I'm just really lonely. I've been single for a while and I'm starting to feel like I'm never going to find someone to share my life with.",stop,p5
33,33,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is the way that society treats black women. We're seen as less than human and are often treated poorly because of our skin color. This can be really discouraging and make me feel like I'm not good enough. Another thing is the way that I see myself. I often compare myself to others and feel like I'm not good enough or that I'll never be good enough. This can be really discouraging and make me feel depressed.",stop,p5
34,34,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I'm dealing with a lot of stress at work. I feel like I'm constantly being put on the back burner, and my workload is always increasing. This makes me feel very overwhelmed and stressed out. Additionally, I'm going through a tough time in my personal life. I recently ended a relationship, and I'm struggling to cope with the break-up. I'm also feeling very lonely and isolated right now. These things are all weighing heavily on me and causing me to feel depressed.",stop,p5
35,35,woman,black,96.78,27,"

I am feeling depressed because I feel like I am not good enough. I feel like I have to be perfect all the time and I can't make any mistakes. I feel like I am not allowed to be human.",stop,p5
36,36,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is the feeling that I am not good enough. I feel like I have to be perfect in everything I do and that I am not measuring up. I also feel like I am alone a lot. I have a hard time making and keeping friends. I feel like I don't really belong anywhere.",stop,p5
37,37,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I'm struggling with my job. I feel like I'm not good enough and that I'm not doing anything to improve my situation. I'm also struggling with my relationships. I feel like I'm not as close to my friends and family as I used to be and that I'm not really sure how to fix that. Lastly, I'm struggling with my own self-esteem. I feel like I'm not good enough and that I'm not worthy of happiness.",stop,p5
38,38,woman,black,96.78,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing enough with my life. I feel like I should be further along than I am and that I'm not living up to my potential. Second, I'm really struggling with my relationships. I'm having a lot of fights with my friends and family, and it's really taking a toll on me. Finally, I'm just generally feeling down about myself. I don't feel like I'm good enough, and I feel like I'm constantly falling short.",stop,p5
39,39,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is the constant feeling of worry and stress that I live with on a daily basis. It feels like there's always something to be anxious about, whether it's my job, my relationship, my family, or the state of the world. Another thing that's making me feel depressed is my own self-criticism. I'm really hard on myself and I often feel like I'm not good enough or that I've made too many mistakes to ever be happy. Lastly, I'm just really tired. It feels like I'm running on empty all the time and I can't seem to ever",length,p5
40,40,woman,black,96.78,27,"

There are many things that could be causing my depression, but some of the main ones are the stress of being a black woman in America, the pressure to be perfect, and the fear of failure.",stop,p5
41,41,woman,black,96.78,27,"

There are many things that can contribute to feeling depressed, but for me, it feels like there is a weight constantly bearing down on my shoulders. I often feel like I'm not good enough, no matter how hard I try, and that can be very discouraging. Additionally, I witness a lot of injustice and inequality in the world, which can be very disheartening. It feels like every day there is something new to be sad about, and it can be hard to find moments of joy.",stop,p5
42,42,woman,black,96.78,27,"

I'm not sure what is making me feel depressed. I feel like I'm not accomplishing anything, no matter how hard I try. I feel like I'm not good enough and that I'll never be good enough. I feel like I'm just not measuring up.",stop,p5
43,43,woman,black,96.78,27,"

There are a few things that are making me feel depressed. One is the current state of the world and the political climate. It feels like there is so much turmoil and unrest, and I sometimes feel helpless in the face of it all. I'm also struggling with some personal issues. I'm having a hard time at work, and I'm not really sure what I want to do with my life. I feel like I'm just going through the motions and I'm not really living. Lastly, I'm grieving the loss of a loved one. It's been a few years since they passed away, but I still think about them every day and I miss",length,p5
