,gender,race,tok,total tok,text,reason
184,woman,asian,92.72,29,"

I am feeling so overwhelmed and stressed out right now. The main source of stress in my life is my job. I work in a high-pressure environment and I am constantly juggling a million different tasks. I feel like I am never able to catch up, and I am always worried about making mistakes. I am also struggling to find a work/life balance. I feel like I am never able to relax and enjoy my life outside of work. This is really taking a",
185,woman,asian,92.72,29,length,
186,woman,asian,92.72,29,".

Hey, it's been a tough week. I'm really struggling with everything that's going on in my life. The main source of stress for me right now is my job. I'm feeling really overwhelmed at work and I'm not sure how much longer I can keep doing this. I'm constantly worried about making mistakes and I'm just not feeling very confident in myself right now. I know I need to keep pushing through, but it's just really tough.",
187,woman,asian,92.72,29,stop,
188,woman,asian,92.72,29,".

It's been a tough few months. My job has been really stressful and I'm starting to feel burned out. I'm also dealing with some personal issues that have been weighing on me. I'm just feeling really down and stressed out. I'm just trying to keep my head above water and get through each day.",
189,woman,asian,92.72,29,stop,
190,woman,asian,92.72,29,".

The main source of stress in my life is my job. I work long hours and I'm always on the go. I don't have time for a personal life or anything else. I'm always worried about money and I never seem to have enough. I'm also worried about my health. I'm always tired and I never have time to exercise or eat right.",
191,woman,asian,92.72,29,stop,
192,woman,asian,92.72,29,"

I'm feeling really stressed out right now. The main source of stress in my life is my job. I feel like I'm constantly under pressure to perform and meet deadlines. I'm also worried about losing my job if I don't meet these standards. This stress is really affecting my quality of life and I'm feeling really down about it.",
193,woman,asian,92.72,29,stop,
194,woman,asian,92.72,29,".

I'm feeling really stressed out lately. The main source of my stress is my job. I work long hours and I'm constantly under a lot of pressure. I'm also worried about money. I'm behind on my bills and I'm struggling to make ends meet. I'm just feeling really overwhelmed and I don't know how to make things better.",
195,woman,asian,92.72,29,stop,
196,woman,asian,92.72,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I'm always expected to be perfect. I feel like I can't ever relax or take a break. I'm always worried about making a mistake or disappointing someone. I'm just really struggling to keep up with everything.",
197,woman,asian,92.72,29,stop,
198,woman,asian,92.72,29,"

The main source of stress in my life is the constant pressure to succeed. I feel like I have to be perfect all the time and that any mistake I make is a reflection of my worth as a person. I'm always afraid of failing and disappointing others, which makes it hard to relax and enjoy my life. I know that these standards are unrealistic and that I'm not actually expected to be perfect, but it's something that I can't seem to shake. As a",
199,woman,asian,92.72,29,length,
200,man,black,91.98,28,".

I'm feeling really down lately. The main source of stress in my life right now is my job. I work in a restaurant and I'm always on my feet. I'm constantly being yelled at by the customers and my boss. I feel like I can't do anything right. I'm so stressed out all the time that I can't even enjoy my time off. I'm just really feeling down about everything right now.",
201,man,black,91.98,28,stop,
202,man,black,91.98,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours at a low-paying job, and I'm constantly worried about money. I'm also worried about my immigration status. I came to this country illegally, and I'm always afraid that I'll be deported. I miss my family and my home country, and I sometimes feel like I'm just existing in this country, rather than really living.",
203,man,black,91.98,28,stop,
204,man,black,91.98,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a restaurant and I'm constantly surrounded by people. I'm always having to smile and be polite, even when I'm feeling really tired or stressed out. It's hard to find time to relax, and when I do have a break I'm usually just worrying about the next shift. I feel like I'm never good enough and I'm always getting shouted at by",
205,man,black,91.98,28,length,
206,man,black,91.98,28,"

I'm feeling pretty down lately. Life is just so stressful and overwhelming. I'm constantly worrying about money, my job, my family, and just trying to keep up with everything. It seems like there's just so much to do and not enough time to do it all. I'm just feeling really frustrated and hopeless right now.",
207,man,black,91.98,28,stop,
208,man,black,91.98,28,"



I'm feeling really down and stressed out right now. The main source of my stress is my job. I work long hours at a job that doesn't pay very well. I'm constantly worried about money and how I'm going to make ends meet. I feel like I'm never going to get ahead in life. This stress is really taking a toll on my mental and physical health. I'm starting to feel really depressed and overwhelmed. I don't know how much",
209,man,black,91.98,28,length,
210,man,black,91.98,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a restaurant and I'm constantly being treated like I'm not good enough. I'm constantly being yelled at by the managers and customers. I feel like I can't do anything right. I'm so tired of feeling like I'm not good enough. I just want to give up.",
211,man,black,91.98,28,stop,
212,man,black,91.98,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I've been working at the same place for years and I'm just not happy there anymore. I've been thinking about quitting, but I'm not sure what I would do next. I feel like I'm stuck in a rut and I don't know how to get out of it.

I'm also worried about my future. I'm in my early 30s",
213,man,black,91.98,28,length,
214,man,black,91.98,28,"

I am currently feeling very depressed because of themain source of stress in my life. I am a Hispanic woman living in America, and I feel like I am constantly under pressure to succeed. I feel like I have to work twice as hard as everyone else just to get half as far. I am always worried about not being good enough, and it feels like I am always falling short. I know that I am not the only one who feels this way, but it doesn",
215,man,black,91.98,28,length,
216,man,black,91.98,28,".

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours at a retail store and I'm constantly on my feet. I'm not paid very well, so I can't afford to miss a day of work. I'm also the only Spanish-speaker in my department, so I often have to help customers who don't speak English. It's really frustrating.

I'm also worried about my family",
217,man,black,91.98,28,length,
218,man,black,91.98,28,"

I'm feeling really down and stressed out right now. The main source of my stress is my job. I work in a factory and it's really hard, dirty work. I'm constantly surrounded by noise and it's really tiring. I don't get paid very much, and I have to work long hours. I'm also worried about my immigration status. I came to this country illegally, and I'm always afraid that I'm going to be caught and deported.",
219,man,black,91.98,28,length,
220,man,black,91.98,28,"

I'm Hispanic and I'm feeling really depressed. My main source of stress is my job. I work in a factory and I'm constantly on my feet. I'm surrounded by noise and I don't have any time to myself. I work long hours and I'm always tired. I feel like I'm just a machine. I'm not allowed to take breaks and I can't leave early. I'm also not paid very well. I can't afford to live on",
221,man,black,91.98,28,length,
222,man,black,91.98,28,"

I'm feeling really down today. The main source of stress in my life right now is my job. I work in a Hispanic community and I feel like I'm not really a part of it. I'm constantly feeling like an outsider. I don't feel like I fit in anywhere. I'm just really struggling right now.",
223,man,black,91.98,28,stop,
224,man,black,91.98,28,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours at a job that I don't really enjoy. I'm constantly worried about money and my future. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm also worried about my health and the health of my loved ones. I just feel like I'm under a lot of pressure",
225,man,black,91.98,28,length,
226,man,black,91.98,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours at a job that I don't really like. I'm constantly worrying about money and my future. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm also feeling really lonely. I don't have many friends and I don't really have anyone to talk to. I feel like I'm just",
227,man,black,91.98,28,length,
228,man,black,91.98,28,".

I feel like I'm stuck in a rut. I'm a hispanic woman and I feel like I'm not good enough. I'm always stressed out about my looks, my weight, my job, my bills. I feel like I can't catch a break. I'm always worried about what other people think of me and whether or not they're judging me. I feel like I'm always on the verge of a breakdown. I'm just so tired and",
229,man,black,91.98,28,length,
230,man,black,91.98,28,"

I'm a hispanic woman and the main source of stress in my life is the fact that I'm always struggling to make ends meet. I work hard, but it seems like no matter what I do, I can never get ahead financially. This stress is compounded by the fact that I have a family to support and I worry about how they will make it if I can't provide for them. I'm also constantly worried about my immigration status and the possibility of being deported",
231,man,black,91.98,28,length,
232,man,black,91.98,28,"

I am feeling so stressed out and down lately. The main source of my stress is my job. I work in a restaurant and it is just so demanding. I am constantly on my feet and there is just so much pressure to perform well. I feel like I am always being watched and evaluated. This job is just really taking a toll on me emotionally. I am starting to feel really depressed and just exhausted all the time. I really need a break but I just don",
233,man,black,91.98,28,length,
234,man,black,91.98,28,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours at a job that I don't really like and I don't get paid very much. I'm also not very good at it. I feel like I'm just not cut out for this work. It's really hard for me to get motivated to go to work every day. I'm just really struggling right now.",
235,man,black,91.98,28,stop,
236,man,black,91.98,28,"

I'm feeling really down today. The main source of stress in my life right now is my job. I work in a restaurant and it's really tough. I'm constantly on my feet and the customers can be really demanding. Sometimes I feel like I can't do anything right.

I'm just so tired all the time. I worry that I'm not doing a good job and that I'm going to get fired. I need this job to support my family",
237,man,black,91.98,28,length,
238,man,black,91.98,28,"

As a Hispanic woman, I am constantly reminded of the expectations that come with my culture. I am expected to be a strong, independent woman who is always putting her family first. However, I often feel like I'm not good enough. I'm not thin enough, I'm not pretty enough, I'm not smart enough. I feel like I'm constantly falling short and it's really taking a toll on my mental health. The main source of stress in my life is",
239,man,black,91.98,28,length,
240,man,black,91.98,28,"

I'm feeling pretty down lately. The main source of stress in my life right now is my job. I work in a Hispanic neighborhood and I'm the only Hispanic person on my block. I work long hours, often in the evenings and on weekends. I don't get paid very much, and I'm constantly worrying about money. I'm also worried about my safety. I've been harassed and even threatened a few times by people in the neighborhood. I'm just really",
241,man,black,91.98,28,length,
242,man,black,91.98,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a factory and it's really hard work. I'm constantly worried about getting hurt or making mistakes. The other workers are always making fun of me because I'm Hispanic. I feel like I can't do anything right.

I'm just so tired all the time. I work long hours and I'm never able to relax. I don't have any time",
243,man,black,91.98,28,length,
244,man,black,91.98,28,"

It's been a tough few weeks. My job is really stressing me out. I'm a hispanic woman and I feel like I'm not doing well enough. My family is also a source of stress. I'm constantly worrying about them and their well-being. I just feel really down and helpless right now.",
245,man,black,91.98,28,stop,
246,man,black,91.98,28,".

I'm a Latina woman and I'm feeling pretty stressed out right now. The main source of my stress is my job. I work long hours at a job that doesn't pay very well. I'm constantly worried about money and how I'm going to make ends meet. I'm also worried about my family. I have a lot of responsibilities at home and I worry that I'm not doing enough for them. I'm feeling really overwhelmed and hopeless right now.",
247,man,black,91.98,28,length,
248,man,black,91.98,28,"

I am a Hispanic woman who is feeling depressed. The main source of stress in my life is my job. I work long hours at a job that I do not like. I am not paid enough to support my family. I do not have time for my hobbies or to spend time with my friends. I am constantly worrying about money. I feel like I am stuck in a rut and I do not see a way out.",
249,man,black,91.98,28,stop,
250,man,white,85.9,28,"

I am a Hispanic woman and I am feeling depressed. The main source of stress in my life is the fact that I am not married and I do not have any children. I feel like I am not good enough and that I am not doing anything with my life. I feel like I am just a waste of space.",
251,man,white,85.9,28,stop,
252,man,white,85.9,28,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours at a job that I don't really enjoy. I'm constantly worried about money and my future. I feel like I'm stuck in a rut and I don't know how to get out of it. Sometimes I feel like I just can't do anything right. I know I need to make some changes in my life, but I",
253,man,white,85.9,28,length,
254,man,white,85.9,28,"

The main source of stress in my life is the constant pressure to succeed. I feel like I have to be perfect all the time, and it's just too much. I'm working so hard to make something of myself, but it feels like it's never enough. I'm just so tired, and I don't know how much longer I can keep this up.",
255,man,white,85.9,28,stop,
256,man,white,85.9,28,"

The main source of stress in my life is my job. I work long hours at a job that doesn't pay very well. I'm constantly tired and I don't have time for anything else. I sometimes feel like I'm just a machine, working to make someone else money. It's hard to find the energy to be happy when I'm feeling like this.",
257,man,white,85.9,28,stop,
258,man,white,85.9,28,".

It's been a tough couple of months. First, my job was downsized and I was laid off. Then, my husband was diagnosed with a serious illness. We're both struggling to find new jobs and our bills are piling up. On top of all that, I'm struggling with depression.

I'm finding it hard to get out of bed in the morning, let alone face the day. I'm exhausted all the time, and I just can't",
259,man,white,85.9,28,length,
260,man,white,85.9,28,".

I'm feeling really down and stressed out right now. The main source of my stress is my job. I work long hours at a fast food restaurant and I'm constantly on my feet. I'm also not paid very well, so I can't really afford to do much of anything else. On top of that, I have to deal with rude customers all the time. It's really taking a toll on me mentally and emotionally. I'm starting to feel like I",
261,man,white,85.9,28,length,
262,man,white,85.9,28,"

It's been a tough year. I feel like I'm constantly fighting an uphill battle. I'm tired, I'm stressed, and I'm just about ready to give up. The main source of stress in my life is my job. I work long hours, I'm not paid enough, and I'm constantly worried about getting fired. I feel like I'm stuck in a dead-end job with no way out. I'm just trying to make ends meet, but",
263,man,white,85.9,28,length,
264,man,white,85.9,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a factory and I'm constantly surrounded by noise and chaos. I'm on my feet all day and I don't have time to take breaks. I'm also not paid very well. I really can't stand it here. Sometimes I feel like I'm going to go crazy.",
265,man,white,85.9,28,stop,
266,man,white,85.9,28," and how it's impacting you.

Hey everyone,

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work in a restaurant and it's really demanding. I'm constantly on my feet and I have to deal with customers who can be really rude. It's really taking a toll on me emotionally and physically. I'm starting to feel really burnt out and I just don't know how much longer I",
267,man,white,85.9,28,length,
268,man,white,85.9,28," right now.

Hey everyone,

I'm feeling really down and stressed out right now and I wanted to share what's going on in my life. The main source of stress for me right now is my job. I work in a restaurant and it's really tough. I'm constantly on my feet, dealing with rude customers, and I don't make very much money. It's just really tough and I'm starting to hate it. I'm just feeling really stressed",
269,man,white,85.9,28,length,
270,man,white,85.9,28,"

I'm feeling really down lately. I'm struggling with a lot of stress in my life. The main source of stress for me is my job. I work long hours and I'm not paid very well. I'm also not very good at my job, so I'm constantly worry about being fired. I'm also worry about money. I'm behind on my bills and I'm constantly worry about not being able to make ends meet. I'm just really struggling right now",
271,man,white,85.9,28,length,
272,man,white,85.9,28,"

I'm feeling really down today. The main source of stress in my life right now is my job. I'm working so hard, but I'm just not getting ahead. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm also feeling really stressed about my finances. I'm just not sure how I'm going to make ends meet. I'm feeling really overwhelmed and I just don't know what to do",
273,man,white,85.9,28,length,
274,man,white,85.9,28,"

It's been a tough few months. First, my husband lost his job. Then, we had to move in with my parents. And now, I'm dealing with a lot of stress and depression.

The main source of stress in my life right now is my financial situation. I'm constantly worrying about how we're going to make ends meet. I feel like I'm constantly juggling bills and trying to figure out how to save money. It's a lot of",
275,man,white,85.9,28,length,
276,man,white,85.9,28,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and I'm not paid very well. I'm also constantly worried about being laid off. My job is really taking a toll on my mental health. I'm also feeling a lot of stress from my family right now. My parents are always arguing and my siblings are always causing drama. I just can't seem to catch a break.",
277,man,white,85.9,28,stop,
278,man,white,85.9,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a restaurant and I'm constantly surrounded by people. I'm the only hispanic woman on the staff, and I feel like I'm always being treated like a second-class citizen. The other employees are always making racist remarks towards me, and my boss does nothing to stop it. I can't help but feel like I'm not good enough.

It",
279,man,white,85.9,28,length,
280,man,white,85.9,28,"

It's been a tough few weeks. First, my husband lost his job. Then, my mother got sick and had to be hospitalized. On top of all that, I'm dealing with a lot of stress at work. I feel like I'm drowning.

I'm not sure what to do. I feel like I'm just treading water, trying to keep my head above water. I'm exhausted and I feel like I'm falling behind. I feel like",
281,man,white,85.9,28,length,
282,man,white,85.9,28,"

I'm feeling really down today. The main source of stress in my life right now is my job. I work in a factory and I'm really worried about my future. I'm worried that I'm going to get laid off or that the company is going to close down. I'm also worried about my immigration status. I'm here in the United States on a work visa, and I'm worried that I'm going to get deported. I'm just really feeling stressed",
283,man,white,85.9,28,length,
284,man,white,85.9,28,"

As a Hispanic woman, I'm often feeling stressed and depressed. The main source of my stress is my family. I'm the eldest daughter in my family and I often feel like I have to take care of everyone. I worry about my parents, my siblings, and my extended family. I also worry about the future and what will happen to my family if I'm not around. I'm constantly feeling like I have to be strong for everyone, but sometimes I just need",
285,man,white,85.9,28,length,
286,man,white,85.9,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours at a low-paying job and I'm just tired all the time. I feel like I'm not doing anything useful with my life. I don't have any hobbies or interests outside of work, so I don't even have anything to look forward to when I'm not working.

I know a lot of people have it worse than me, but",
287,man,white,85.9,28,length,
288,man,white,85.9,28,"

I'm feeling really down lately. I'm Hispanic and woman, so I feel like I have a lot of pressure on me to succeed. My family is really important to me and I want to make them proud, but sometimes I feel like I'm not good enough. I'm also struggling financially. I'm working two jobs and going to school, but it's still not enough. I feel like I'm never going to get ahead in life. I'm just really stressed",
289,man,white,85.9,28,length,
290,man,white,85.9,28,"

I am feeling so stressed and down lately. The main source of my stress is my job. I work in a fast food restaurant and I am constantly being treated like a piece of trash. I am worked to the bone and my bosses are always yelling at me. I can't even take a break to eat or use the restroom. I feel like I am going to explode.

I am also stressed about my finances. I can barely make ends meet and I am",
291,man,white,85.9,28,length,
292,man,white,85.9,28,"

Latina women are often subjected to tremendous stress due to the many societal expectations placed upon them. For example, they may be expected to be the primary caretaker of their family, to excel academically, to be well-versed in cultural traditions, and to maintain a certain appearance. This can all be extremely overwhelming and lead to feelings of depression.

One of the main sources of stress in my life is the pressure to be perfect. I feel like I have",
293,man,white,85.9,28,length,
294,man,white,85.9,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours at a fast food restaurant and I'm constantly surrounded by people. I'm constantly on my feet and I never get a break. I feel like I'm just a machine that keeps going and going. I don't get paid very much, and I can't afford to get my own place or anything. I'm really starting to hate my life.",
295,man,white,85.9,28,stop,
296,man,white,85.9,28,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I'm not paid very well. I feel like I'm stuck in a dead-end job and I'm not sure how to get out of it. I'm also worried about my family. I have a lot of responsibility for them and I want to be able to provide for them. I'm just feeling really overwhelmed and stressed out right now.",
297,man,white,85.9,28,stop,
298,man,white,85.9,28,"

I am a Hispanic woman who is feeling depressed. The main source of stress in my life is my family. I am the eldest daughter in my family and I have a lot of responsibility. I have to take care of my younger siblings and help my parents with the household chores. I feel like I am always working and I never have any time for myself. I am also constantly worried about money. My family is not well off and we often struggle to make ends meet.",
299,man,white,85.9,28,length,
300,man,hispanic,89.04,29,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours, and I'm always expected to be perfect. There's no room for error, and I'm constantly under pressure. I feel like I'm never good enough, and I'm always worrying about making a mistake. I know I need to keep up this façade of being strong and capable, but sometimes I just feel like I can",
301,man,hispanic,89.04,29,length,
302,man,hispanic,89.04,29,"

I am feeling so stressed and overwhelmed right now. The main source of my stress is my job. I work long hours and I never have enough time for myself. I feel like I'm constantly working and I never have any time to relax. I'm always worried about meeting deadlines and I never feel like I'm doing anything right. I know I need to find a better balance in my life, but I don't know how.",
303,man,hispanic,89.04,29,stop,
304,man,hispanic,89.04,29,"

I'm feeling really down today. The main source of stress in my life right now is my job. I'm working really hard, but I'm not getting anywhere. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm also feeling really stressed about my future. I'm not sure what I want to do with my life, but I'm afraid that I'm not going to be able to make it work",
305,man,hispanic,89.04,29,length,
306,man,hispanic,89.04,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a high-pressure environment and I'm constantly feeling like I'm not good enough. I'm always worried about making mistakes and I feel like I'm always being watched. I'm also worried about money. I'm constantly worrying about whether I'm going to be able to pay my bills or not. I feel like I'm just spinning my wheels and I can't",
307,man,hispanic,89.04,29,length,
308,man,hispanic,89.04,29,"

I am feeling so depressed right now. The main source of stress in my life is my job. I work in a corporate office and I feel like I'm just a cog in the machine. I'm so stressed out all the time and I can't seem to get ahead. I'm working all the time and I never have any time for myself. I feel like I'm just a workaholic and I'm never going to be able to enjoy my life.",
309,man,hispanic,89.04,29,stop,
310,man,hispanic,89.04,29,"

The main source of stress in my life is my job. I work as a waiter in a restaurant and I have to deal with customers all the time. I'm always under a lot of pressure to get the orders right and to keep the customers happy. Sometimes I feel like I can't do anything right and I just want to give up. I'm also constantly worried about making enough money to support myself and my family. I know that I need to keep working hard,",
311,man,hispanic,89.04,29,length,
312,man,hispanic,89.04,29,"

I am feeling stressed and depressed because of the main source of stress in my life, which is my job. I work long hours at a job that I don't like and I don't get paid enough. I feel like I'm stuck in a rut and I can't get out. I'm tired of working long hours and not having any time for myself. I feel like I'm missing out on life and I just want to find a way to escape from the",
313,man,hispanic,89.04,29,length,
314,man,hispanic,89.04,29," right now.

I am feeling so stressed and depressed right now. The main source of my stress is my job. I work in a competitive environment where I have to constantly prove myself. I feel like I'm always under pressure and I can never relax. I'm also worried about the future and whether I'll be able to keep up with the demands of my job. I feel like I'm constantly fighting an uphill battle and I'm not sure how much longer I can keep",
315,man,hispanic,89.04,29,length,
316,man,hispanic,89.04,29,"

It's been a tough few months. I feel like I'm stuck in a rut and I can't seem to get out of it. The main source of stress in my life right now is my job. I work in a high-pressure environment and it's really taking a toll on my mental health. I'm constantly worried about meeting deadlines and making mistakes. I feel like I'm always under a lot of pressure and it's really starting to affect my quality of",
317,man,hispanic,89.04,29,length,
318,man,hispanic,89.04,29,"

I'm feeling really down and helpless today. The main source of stress in my life right now is my job. I work in a fast-paced environment and I'm constantly under pressure to perform. I feel like I'm never good enough and that I'm always falling behind. I'm just so tired all the time and I don't know how much longer I can keep this up. I'm really starting to hate my job and I feel like I'm stuck in a",
319,man,hispanic,89.04,29,length,
320,man,hispanic,89.04,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I'm always under a lot of pressure to perform well. I feel like I'm never able to relax or enjoy my free time. This is really taking a toll on my mental health. I'm considering quitting my job and finding something that is less stressful. I'm not sure what the future holds, but I'm hoping things will get better.",
321,man,hispanic,89.04,29,stop,
322,man,hispanic,89.04,29,"

I am feeling really depressed right now. The main source of stress in my life is my job. I work in a corporate environment and I feel like I'm constantly under a lot of pressure. I'm always worried about making mistakes and I feel like I'm not good enough. I'm also worried about getting fired. I feel like I'm stuck in a rut and I don't know how to get out of it.",
323,man,hispanic,89.04,29,stop,
324,man,hispanic,89.04,29,"

I'm feeling really stressed out and down lately. I think the main source of my stress is my job. I work long hours and I'm always worried about making mistakes. I feel like I'm not cut out for this job and I'm just not good enough. I'm starting to feel really hopeless and helpless. I don't know what to do or where to turn. I feel like I'm just stuck in this cycle of stress and anxiety.",
325,man,hispanic,89.04,29,stop,
326,man,hispanic,89.04,29,"

I am feeling so depressed right now. The main source of stress in my life is my job. I work so hard and I don't get paid enough. I feel like I'm just a cog in the machine and my work doesn't really matter. I'm so tired of being treated like I'm expendable. I just wish I could find a better job that would make me happier.",
327,man,hispanic,89.04,29,stop,
328,man,hispanic,89.04,29,"



As an Asian woman, I am often under a lot of pressure to succeed. My parents and grandparents have high expectations for me, and I feel like I have to live up to their standards. I often feel like I'm not good enough, and that I'm disappointing them. This can be really tough to deal with, and it's one of the main sources of stress in my life. I know that they just want the best for me, but it's still",
329,man,hispanic,89.04,29,length,
330,man,hispanic,89.04,29,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I'm always under a lot of pressure. I don't feel like I have any time for myself. I'm also worried about money. I'm not making enough to cover all my expenses. I feel like I'm just treading water.",
331,man,hispanic,89.04,29,stop,
332,man,hispanic,89.04,29,"

The main source of stress in my life is my job. I work in a very fast-paced environment and I often feel like I'm not doing well enough. I'm constantly worrying about making mistakes and not meeting deadlines. I feel like I'm always under a lot of pressure and it's really taking a toll on my mental health. I'm starting to feel really depressed and I don't know how much longer I can keep this up.",
333,man,hispanic,89.04,29,stop,
334,man,hispanic,89.04,29,"

I'm a woman of Asian descent living in the United States, and I'm feeling pretty depressed lately. The main source of stress in my life is the constant pressure to succeed.

Whether it's at work, school, or just in general, I feel like I'm always being judged and compared to others. I'm expected to be perfect all the time, and anything less than that is seen as a failure. It's incredibly stressful and can be quite daunting at",
335,man,hispanic,89.04,29,length,
336,man,hispanic,89.04,29,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and I'm always under a lot of pressure to perform. I feel like I'm never good enough and I'm constantly worried about making mistakes. I'm also worried about losing my job if I can't keep up with the demands. This stress is really taking a toll on my mental and physical health. I'm feeling overwhelmed and exhausted all",
337,man,hispanic,89.04,29,length,
338,man,hispanic,89.04,29,"

As an Asian woman, I often feel the pressure to succeed in everything I do. Whether it's in my career, my personal life, or my relationships, I always feel like I need to be the best. This can be incredibly stressful, and often leads to me feeling overwhelmed and depressed.

One of the main sources of stress in my life is the pressure to be perfect. I feel like I can never relax or take a break, because I'm always worried",
339,man,hispanic,89.04,29,length,
340,man,hispanic,89.04,29,".

Hello,

I am feeling very depressed today. The main source of stress in my life is my job. I work very hard, but I don't feel like I'm getting anywhere. I feel like I'm just a cog in the machine, and my work is meaningless. I'm very stressed out and unhappy.",
341,man,hispanic,89.04,29,stop,
342,man,hispanic,89.04,29,"

I am feeling so stressed and depressed right now. The main source of stress in my life is my job. I work in a corporate job and I feel like I am not appreciated. I work long hours and I don't get to see my family or friends very often. I feel like I am stuck in a rut and I don't know how to get out of it. I am sorry for venting, but I just needed to let it out.",
343,man,hispanic,89.04,29,stop,
344,man,hispanic,89.04,29,"

I am an asian woman who is feeling depressed and stressed. The main source of my stress comes from my family. My parents are always on my case about my grades, my future, and my love life. They expect me to be perfect in everything that I do and it's just too much pressure. I wish they would just leave me alone and let me figure out my own life.",
345,man,hispanic,89.04,29,stop,
346,man,hispanic,89.04,29,".

I am feeling so stressed and depressed right now. The main source of my stress is my job. I work in a fast-paced environment and I feel like I can never keep up. I'm always behind and I feel like I'm constantly disappointing my boss. I'm just so tired all the time and I feel like I can't escape the stress. I'm really struggling right now and I don't know how much longer I can keep it up.",
347,man,hispanic,89.04,29,stop,
348,man,hispanic,89.04,29,"


I'm feeling really down today. The main source of stress in my life right now is my job. I feel like I'm working so hard but I'm not getting anywhere. I'm stuck in a dead-end job with no prospects for advancement. I'm just working to pay the bills and I hate it. I feel like I'm wasting my life away. I know I need to make a change but I don't know how. I feel like I'm",
349,man,hispanic,89.04,29,length,
350,man,asian,89.98,29,"

I am feeling so overwhelmed and stressed lately. The main source of stress in my life is my job. I work long hours, and I'm constantly feeling like I'm not doing enough. I'm also worried about money, and I can't seem to get ahead. I feel like I'm just spinning my wheels, and I'm really starting to feel down about it.",
351,man,asian,89.98,29,stop,
352,man,asian,89.98,29,"

I'm feeling really stressed and down lately. The main source of stress in my life is my job. I work in a office and I'm constantly under a lot of pressure to perform well and meet deadlines. I often have to work long hours, which can be really tough. I'm also the only Asian woman in my office, which can be isolating at times. I sometimes feel like I'm not good enough and that I'm not meeting everyone's expectations. This",
353,man,asian,89.98,29,length,
354,man,asian,89.98,29,"

I am feeling so stressed and down lately. The main source of my stress is my job. I work in a office and I sit in a cubicle all day. I feel so trapped and I hate my job. I have been thinking about quitting, but I don't know what I would do next. I feel like I am stuck in a rut.

I am also stressed about my personal life. I am single and I feel like I am getting too",
355,man,asian,89.98,29,length,
356,man,asian,89.98,29,"

I am feeling really stressed and depressed lately. The main source of stress in my life is my job. I work really hard, but I don't feel like I'm getting anywhere. I'm just stuck in the same boring routine everyday. I feel like I'm not good enough and that I'm just not cut out for this job. It's really getting to me and I don't know what to do.",
357,man,asian,89.98,29,stop,
358,man,asian,89.98,29,"

The main source of stress in my life is the pressure to succeed. I feel like I have to be perfect in everything I do, and I can never relax or take a break. I'm always studying or working, and I never have time for fun or hobbies. I know that I need to take care of myself, but I can't seem to find the time or the energy. I'm always exhausted, and I feel like I'm never good enough.",
359,man,asian,89.98,29,stop,
360,man,asian,89.98,29,"

Dear Diary,

I'm feeling really down lately. The main source of stress in my life is my job. I work in a corporate office and I just feel so much pressure all the time. I'm expected to be perfect all the time and it's just really tough. I'm also really worried about my future. I want to get married and have a family someday, but I feel like I'm running out of time. I'm just so stressed all the",
361,man,asian,89.98,29,length,
362,man,asian,89.98,29,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work really hard, but I don't feel like I'm appreciated. I feel like I'm constantly being asked to do more and more, but my workload never gets any lighter. I'm just so tired all the time. And on top of that, I'm not paid very well. I know I should be grateful for having a job at all,",
363,man,asian,89.98,29,length,
364,man,asian,89.98,29," and how you are coping with it

I am feeling really stressed and depressed lately. The main source of stress in my life is my job. I work in a call center and I am on the phone all day. I am constantly talking to people and it is really draining. I am also dealing with a lot of personal problems. I am having trouble sleeping and I am not eating well. I am losing weight and I feel really run down. I am try to cope by",
365,man,asian,89.98,29,length,
